entry,at,order
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:47:28.441Z,177087524844100
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:47:27.563Z,177087524756300
"Flop:  [9♣, 4♥, 3♠]",2026-02-12T05:47:15.693Z,177087523569300
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:47:14.868Z,177087523486800
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:47:11.543Z,177087523154300
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:47:08.899Z,177087522889900
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:47:07.957Z,177087522795700
"""Ian @ yrSbbM5VuT"" posts a big blind of 5",2026-02-12T05:47:03.842Z,177087522384207
"""Megan @ YhjZMT3yjF"" posts a small blind of 2",2026-02-12T05:47:03.842Z,177087522384206
"Your hand is Q♣, 3♣",2026-02-12T05:47:03.842Z,177087522384202
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2909) | #2 ""Peter @ YOLNz3ZCNR"" (1557) | #3 ""Will @ AVS4WBKGHg"" (496) | #8 ""Megan @ YhjZMT3yjF"" (1038)",2026-02-12T05:47:03.842Z,177087522384201
"-- starting hand #100 (id: hoiegfm92uns)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-12T05:47:03.842Z,177087522384200
"""Will @ AVS4WBKGHg"" shows a 5♠, 2♦.",2026-02-12T05:46:59.381Z,177087521938100
"""Peter @ YOLNz3ZCNR"" shows a 2♥, 2♠.",2026-02-12T05:46:57.739Z,177087521773900
"-- ending hand #99 --",2026-02-12T05:46:56.823Z,177087521682302
"""Ian @ yrSbbM5VuT"" collected 170 from pot with Pair, 6's (combination: 5♣, J♦, Q♦, 6♠, 6♣)",2026-02-12T05:46:56.823Z,177087521682301
"""Ian @ yrSbbM5VuT"" shows a 4♠, 6♠.",2026-02-12T05:46:56.823Z,177087521682300
"""Peter @ YOLNz3ZCNR"" calls 50",2026-02-12T05:46:55.974Z,177087521597400
"""Ian @ yrSbbM5VuT"" bets 50",2026-02-12T05:46:53.918Z,177087521391800
"River: Q♦, 5♣, 3♠, J♦ [6♣]",2026-02-12T05:46:42.134Z,177087520213400
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:46:41.314Z,177087520131400
"""Ian @ yrSbbM5VuT"" bets 5",2026-02-12T05:46:40.072Z,177087520007200
"Turn: Q♦, 5♣, 3♠ [J♦]",2026-02-12T05:46:34.857Z,177087519485700
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:46:34.011Z,177087519401100
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:46:32.483Z,177087519248300
"""Peter @ YOLNz3ZCNR"" calls 20",2026-02-12T05:46:28.012Z,177087518801200
"""Ian @ yrSbbM5VuT"" bets 20",2026-02-12T05:46:23.576Z,177087518357600
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T05:46:17.784Z,177087517778400
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:46:15.562Z,177087517556200
"Flop:  [Q♦, 5♣, 3♠]",2026-02-12T05:46:07.817Z,177087516781700
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T05:46:06.972Z,177087516697200
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:46:04.883Z,177087516488300
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:46:03.999Z,177087516399900
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:45:59.665Z,177087515966500
"""Megan @ YhjZMT3yjF"" posts a big blind of 5",2026-02-12T05:45:55.116Z,177087515511607
"""Will @ AVS4WBKGHg"" posts a small blind of 2",2026-02-12T05:45:55.116Z,177087515511606
"Your hand is 4♠, 6♠",2026-02-12T05:45:55.116Z,177087515511602
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2819) | #2 ""Peter @ YOLNz3ZCNR"" (1637) | #3 ""Will @ AVS4WBKGHg"" (501) | #8 ""Megan @ YhjZMT3yjF"" (1043)",2026-02-12T05:45:55.116Z,177087515511601
"-- starting hand #99 (id: 6q4os8zdszqr)  No Limit Texas Hold'em (dealer: ""Peter @ YOLNz3ZCNR"") --",2026-02-12T05:45:55.116Z,177087515511600
"""Will @ AVS4WBKGHg"" shows a 2♣, 4♦.",2026-02-12T05:45:52.404Z,177087515240400
"-- ending hand #98 --",2026-02-12T05:45:48.597Z,177087514859703
"""Ian @ yrSbbM5VuT"" collected 45 from pot with Pair, 7's (combination: 10♣, Q♣, A♦, 7♣, 7♦)",2026-02-12T05:45:48.597Z,177087514859702
"""Ian @ yrSbbM5VuT"" shows a 7♣, A♦.",2026-02-12T05:45:48.597Z,177087514859701
"""Peter @ YOLNz3ZCNR"" shows a 5♥, 4♠.",2026-02-12T05:45:48.597Z,177087514859700
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:45:47.776Z,177087514777600
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:45:46.265Z,177087514626500
"River: 7♦, 2♦, 10♣, Q♣ [6♠]",2026-02-12T05:45:40.350Z,177087514035000
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:45:39.547Z,177087513954700
"""Ian @ yrSbbM5VuT"" bets 5",2026-02-12T05:45:38.156Z,177087513815600
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:45:31.452Z,177087513145200
"Turn: 7♦, 2♦, 10♣ [Q♣]",2026-02-12T05:45:18.653Z,177087511865300
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:45:17.848Z,177087511784800
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T05:45:10.650Z,177087511065000
"""Ian @ yrSbbM5VuT"" bets 10",2026-02-12T05:45:04.852Z,177087510485200
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:45:01.595Z,177087510159500
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:44:58.887Z,177087509888700
"Flop:  [7♦, 2♦, 10♣]",2026-02-12T05:44:51.490Z,177087509149000
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:44:50.682Z,177087509068200
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:44:49.793Z,177087508979300
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:44:48.607Z,177087508860700
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:44:46.871Z,177087508687100
"""Will @ AVS4WBKGHg"" posts a big blind of 5",2026-02-12T05:44:41.086Z,177087508108607
"""Peter @ YOLNz3ZCNR"" posts a small blind of 2",2026-02-12T05:44:41.086Z,177087508108606
"Your hand is 7♣, A♦",2026-02-12T05:44:41.086Z,177087508108602
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2794) | #2 ""Peter @ YOLNz3ZCNR"" (1657) | #3 ""Will @ AVS4WBKGHg"" (506) | #8 ""Megan @ YhjZMT3yjF"" (1043)",2026-02-12T05:44:41.086Z,177087508108601
"-- starting hand #98 (id: yjrhnxayl03r)  No Limit Texas Hold'em (dealer: ""Ian @ yrSbbM5VuT"") --",2026-02-12T05:44:41.086Z,177087508108600
"""Peter @ YOLNz3ZCNR"" shows a J♦, 5♠.",2026-02-12T05:44:37.410Z,177087507741000
"""Will @ AVS4WBKGHg"" shows a Q♦, 2♥.",2026-02-12T05:44:37.377Z,177087507737700
"-- ending hand #97 --",2026-02-12T05:44:36.757Z,177087507675702
"""Will @ AVS4WBKGHg"" collected 15 from pot",2026-02-12T05:44:36.757Z,177087507675701
"Uncalled bet of 5 returned to ""Will @ AVS4WBKGHg""",2026-02-12T05:44:36.757Z,177087507675700
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:44:35.954Z,177087507595400
"""Will @ AVS4WBKGHg"" bets 5",2026-02-12T05:44:32.969Z,177087507296900
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:44:31.271Z,177087507127100
"Turn: A♦, 7♦, 2♣ [Q♣]",2026-02-12T05:44:28.952Z,177087506895200
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:44:28.131Z,177087506813100
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:44:27.238Z,177087506723800
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:44:16.873Z,177087505687300
"Flop:  [A♦, 7♦, 2♣]",2026-02-12T05:44:02.464Z,177087504246400
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:44:01.651Z,177087504165100
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:43:45.876Z,177087502587600
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:43:37.433Z,177087501743300
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:43:34.705Z,177087501470500
"""Peter @ YOLNz3ZCNR"" posts a big blind of 5",2026-02-12T05:43:33.018Z,177087501301807
"""Ian @ yrSbbM5VuT"" posts a small blind of 2",2026-02-12T05:43:33.018Z,177087501301806
"Your hand is 8♣, 5♥",2026-02-12T05:43:33.018Z,177087501301802
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2799) | #2 ""Peter @ YOLNz3ZCNR"" (1662) | #3 ""Will @ AVS4WBKGHg"" (496) | #8 ""Megan @ YhjZMT3yjF"" (1043)",2026-02-12T05:43:33.018Z,177087501301801
"-- starting hand #97 (id: sz6qhl6m4p8b)  No Limit Texas Hold'em (dealer: ""Megan @ YhjZMT3yjF"") --",2026-02-12T05:43:33.018Z,177087501301800
"""Megan @ YhjZMT3yjF"" shows a 2♠, 9♣.",2026-02-12T05:43:30.917Z,177087501091700
"""Peter @ YOLNz3ZCNR"" shows a 10♠, 3♦.",2026-02-12T05:43:30.362Z,177087501036200
"-- ending hand #96 --",2026-02-12T05:43:28.658Z,177087500865802
"""Megan @ YhjZMT3yjF"" collected 30 from pot",2026-02-12T05:43:28.658Z,177087500865801
"Uncalled bet of 30 returned to ""Megan @ YhjZMT3yjF""",2026-02-12T05:43:28.658Z,177087500865800
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:43:27.840Z,177087500784000
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:43:16.843Z,177087499684300
"""Megan @ YhjZMT3yjF"" bets 30",2026-02-12T05:43:05.158Z,177087498515800
"Turn: 7♠, 9♥, 4♦ [9♠]",2026-02-12T05:43:00.086Z,177087498008600
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:42:59.216Z,177087497921600
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:42:51.975Z,177087497197500
"""Megan @ YhjZMT3yjF"" bets 5",2026-02-12T05:42:49.621Z,177087496962100
"Flop:  [7♠, 9♥, 4♦]",2026-02-12T05:42:46.547Z,177087496654700
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:42:45.737Z,177087496573700
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T05:42:43.116Z,177087496311600
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:42:41.262Z,177087496126200
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:42:35.600Z,177087495560000
"""Ian @ yrSbbM5VuT"" posts a big blind of 5",2026-02-12T05:42:18.439Z,177087493843907
"""Megan @ YhjZMT3yjF"" posts a small blind of 2",2026-02-12T05:42:18.439Z,177087493843906
"Your hand is A♥, 8♥",2026-02-12T05:42:18.439Z,177087493843902
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2809) | #2 ""Peter @ YOLNz3ZCNR"" (1672) | #3 ""Will @ AVS4WBKGHg"" (496) | #8 ""Megan @ YhjZMT3yjF"" (1023)",2026-02-12T05:42:18.439Z,177087493843901
"-- starting hand #96 (id: udbpglcttu2s)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-12T05:42:18.439Z,177087493843900
"""Peter @ YOLNz3ZCNR"" shows a 6♥, Q♥.",2026-02-12T05:42:17.012Z,177087493701200
"""Ian @ yrSbbM5VuT"" shows a 3♦, 3♠.",2026-02-12T05:42:15.757Z,177087493575700
"""Will @ AVS4WBKGHg"" shows a 5♦.",2026-02-12T05:42:15.169Z,177087493516900
"""Will @ AVS4WBKGHg"" shows a 7♣.",2026-02-12T05:42:13.985Z,177087493398500
"-- ending hand #95 --",2026-02-12T05:42:13.437Z,177087493343702
"""Ian @ yrSbbM5VuT"" collected 195 from pot",2026-02-12T05:42:13.437Z,177087493343701
"Uncalled bet of 601 returned to ""Ian @ yrSbbM5VuT""",2026-02-12T05:42:13.437Z,177087493343700
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:42:12.607Z,177087493260700
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:41:52.314Z,177087491231400
"""Ian @ yrSbbM5VuT"" raises to 666",2026-02-12T05:41:46.376Z,177087490637600
"""Will @ AVS4WBKGHg"" bets 65",2026-02-12T05:41:37.203Z,177087489720300
"River: K♦, K♥, A♠, 7♠ [K♣]",2026-02-12T05:41:32.263Z,177087489226300
"""Will @ AVS4WBKGHg"" calls 15",2026-02-12T05:41:31.451Z,177087489145100
"""Peter @ YOLNz3ZCNR"" calls 15",2026-02-12T05:41:30.576Z,177087489057600
"""Ian @ yrSbbM5VuT"" raises to 15",2026-02-12T05:41:22.047Z,177087488204700
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:41:17.356Z,177087487735600
"""Will @ AVS4WBKGHg"" bets 5",2026-02-12T05:41:12.567Z,177087487256700
"Turn: K♦, K♥, A♠ [7♠]",2026-02-12T05:41:10.045Z,177087487004500
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:41:09.179Z,177087486917900
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:41:06.687Z,177087486668700
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T05:41:03.534Z,177087486353400
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:41:01.347Z,177087486134700
"Flop:  [K♦, K♥, A♠]",2026-02-12T05:40:57.234Z,177087485723400
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T05:40:56.393Z,177087485639300
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:40:54.198Z,177087485419800
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:40:53.298Z,177087485329800
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:40:40.798Z,177087484079800
"""Megan @ YhjZMT3yjF"" posts a big blind of 5",2026-02-12T05:40:24.814Z,177087482481407
"""Will @ AVS4WBKGHg"" posts a small blind of 2",2026-02-12T05:40:24.814Z,177087482481406
"Your hand is 3♦, 3♠",2026-02-12T05:40:24.814Z,177087482481402
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2699) | #2 ""Peter @ YOLNz3ZCNR"" (1692) | #3 ""Will @ AVS4WBKGHg"" (581) | #8 ""Megan @ YhjZMT3yjF"" (1028)",2026-02-12T05:40:24.814Z,177087482481401
"-- starting hand #95 (id: s6yyj7dsg9ti)  No Limit Texas Hold'em (dealer: ""Peter @ YOLNz3ZCNR"") --",2026-02-12T05:40:24.814Z,177087482481400
"""Ian @ yrSbbM5VuT"" shows a 8♥, 3♦.",2026-02-12T05:40:23.245Z,177087482324500
"""Peter @ YOLNz3ZCNR"" shows a 10♠, 6♥.",2026-02-12T05:40:21.197Z,177087482119700
"""Will @ AVS4WBKGHg"" shows a 7♥, 6♣.",2026-02-12T05:40:20.357Z,177087482035700
"-- ending hand #94 --",2026-02-12T05:40:19.809Z,177087481980902
"""Will @ AVS4WBKGHg"" collected 288 from pot",2026-02-12T05:40:19.809Z,177087481980901
"Uncalled bet of 293 returned to ""Will @ AVS4WBKGHg""",2026-02-12T05:40:19.809Z,177087481980900
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:40:18.957Z,177087481895700
"""Will @ AVS4WBKGHg"" raises to 427 and go all in",2026-02-12T05:40:12.223Z,177087481222300
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:40:01.003Z,177087480100300
"""Ian @ yrSbbM5VuT"" raises to 134",2026-02-12T05:39:39.217Z,177087477921700
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:39:22.685Z,177087476268500
"""Will @ AVS4WBKGHg"" bets 67",2026-02-12T05:39:17.475Z,177087475747500
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:39:13.285Z,177087475328500
"Flop:  [4♦, 7♦, 6♦]",2026-02-12T05:39:04.436Z,177087474443600
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:39:03.614Z,177087474361400
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:39:02.741Z,177087474274100
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:38:57.184Z,177087473718400
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T05:38:43.390Z,177087472339000
"""Will @ AVS4WBKGHg"" posts a big blind of 5",2026-02-12T05:38:37.283Z,177087471728308
"""Peter @ YOLNz3ZCNR"" posts a small blind of 2",2026-02-12T05:38:37.283Z,177087471728307
"Your hand is 8♥, 3♦",2026-02-12T05:38:37.283Z,177087471728303
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2838) | #2 ""Peter @ YOLNz3ZCNR"" (1697) | #3 ""Will @ AVS4WBKGHg"" (432) | #8 ""Megan @ YhjZMT3yjF"" (1033)",2026-02-12T05:38:37.283Z,177087471728302
"-- starting hand #94 (id: r6eihphb0gji)  No Limit Texas Hold'em (dealer: ""Ian @ yrSbbM5VuT"") --",2026-02-12T05:38:37.283Z,177087471728301
"The player ""Connor @ SgqM1BL9TF"" quits the game with a stack of 0.",2026-02-12T05:38:37.283Z,177087471728300
"-- ending hand #93 --",2026-02-12T05:38:31.279Z,177087471127904
"""Connor @ SgqM1BL9TF"" shows a J♥, J♣.",2026-02-12T05:38:31.279Z,177087471127903
"""Ian @ yrSbbM5VuT"" collected 679 from pot with Two Pair, K's & Q's (combination: 7♦, Q♠, Q♦, K♣, K♥)",2026-02-12T05:38:31.279Z,177087471127902
"""Ian @ yrSbbM5VuT"" shows a K♣, 7♦.",2026-02-12T05:38:31.279Z,177087471127901
"Uncalled bet of 1 returned to ""Ian @ yrSbbM5VuT""",2026-02-12T05:38:31.279Z,177087471127900
"""Connor @ SgqM1BL9TF"" calls 227 and go all in",2026-02-12T05:38:30.426Z,177087471042600
"""Ian @ yrSbbM5VuT"" bets 228",2026-02-12T05:38:28.561Z,177087470856100
"River: Q♠, K♥, 5♣, 4♥ [Q♦]",2026-02-12T05:38:16.500Z,177087469650000
"""Connor @ SgqM1BL9TF"" calls 75",2026-02-12T05:38:15.668Z,177087469566800
"""Ian @ yrSbbM5VuT"" bets 75",2026-02-12T05:38:13.267Z,177087469326700
"Turn: Q♠, K♥, 5♣ [4♥]",2026-02-12T05:38:05.131Z,177087468513100
"""Connor @ SgqM1BL9TF"" calls 30",2026-02-12T05:38:04.297Z,177087468429700
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:38:01.845Z,177087468184500
"""Ian @ yrSbbM5VuT"" bets 30",2026-02-12T05:38:00.132Z,177087468013200
"Flop:  [Q♠, K♥, 5♣]",2026-02-12T05:37:49.637Z,177087466963700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:37:48.806Z,177087466880600
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:37:41.828Z,177087466182800
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:37:40.683Z,177087466068300
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:37:39.508Z,177087465950800
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:37:38.614Z,177087465861400
"""Peter @ YOLNz3ZCNR"" posts a big blind of 5",2026-02-12T05:37:36.559Z,177087465655908
"""Ian @ yrSbbM5VuT"" posts a small blind of 2",2026-02-12T05:37:36.559Z,177087465655907
"Your hand is K♣, 7♦",2026-02-12T05:37:36.559Z,177087465655902
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2496) | #2 ""Peter @ YOLNz3ZCNR"" (1702) | #3 ""Will @ AVS4WBKGHg"" (432) | #6 ""Connor @ SgqM1BL9TF"" (337) | #8 ""Megan @ YhjZMT3yjF"" (1033)",2026-02-12T05:37:36.559Z,177087465655901
"-- starting hand #93 (id: gudas8826flw)  No Limit Texas Hold'em (dealer: ""Megan @ YhjZMT3yjF"") --",2026-02-12T05:37:36.559Z,177087465655900
"""Will @ AVS4WBKGHg"" shows a 4♥, 8♥.",2026-02-12T05:37:33.192Z,177087465319200
"-- ending hand #92 --",2026-02-12T05:37:30.052Z,177087465005202
"""Peter @ YOLNz3ZCNR"" collected 17 from pot with Pair, 7's (combination: J♦, K♣, A♦, 7♠, 7♥)",2026-02-12T05:37:30.052Z,177087465005201
"""Peter @ YOLNz3ZCNR"" shows a K♣, 5♦.",2026-02-12T05:37:30.052Z,177087465005200
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:37:29.232Z,177087464923200
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:37:26.385Z,177087464638500
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:37:16.164Z,177087463616400
"River: 7♠, J♦, A♦, 3♠ [7♥]",2026-02-12T05:37:01.880Z,177087462188000
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:37:01.036Z,177087462103600
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:37:00.133Z,177087462013300
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:36:53.514Z,177087461351400
"Turn: 7♠, J♦, A♦ [3♠]",2026-02-12T05:36:37.579Z,177087459757900
"""Will @ AVS4WBKGHg"" checks",2026-02-12T05:36:36.771Z,177087459677100
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T05:36:35.851Z,177087459585100
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:36:34.930Z,177087459493000
"Flop:  [7♠, J♦, A♦]",2026-02-12T05:36:27.415Z,177087458741500
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T05:36:26.576Z,177087458657600
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:36:22.640Z,177087458264000
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T05:36:16.659Z,177087457665900
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:36:13.376Z,177087457337600
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:36:12.510Z,177087457251000
"""Ian @ yrSbbM5VuT"" posts a big blind of 5",2026-02-12T05:36:02.333Z,177087456233308
"""Megan @ YhjZMT3yjF"" posts a small blind of 2",2026-02-12T05:36:02.333Z,177087456233307
"Your hand is Q♣, 10♠",2026-02-12T05:36:02.333Z,177087456233302
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2501) | #2 ""Peter @ YOLNz3ZCNR"" (1690) | #3 ""Will @ AVS4WBKGHg"" (437) | #6 ""Connor @ SgqM1BL9TF"" (337) | #8 ""Megan @ YhjZMT3yjF"" (1035)",2026-02-12T05:36:02.333Z,177087456233301
"-- starting hand #92 (id: 7qylmzsrg8hf)  No Limit Texas Hold'em (dealer: ""Connor @ SgqM1BL9TF"") --",2026-02-12T05:36:02.333Z,177087456233300
"-- ending hand #91 --",2026-02-12T05:35:56.216Z,177087455621603
"""Megan @ YhjZMT3yjF"" collected 985 from pot with Straight, 7 High (combination: 3♥, 4♠, 5♥, 6♦, 7♣)",2026-02-12T05:35:56.216Z,177087455621602
"""Megan @ YhjZMT3yjF"" shows a 7♣, 4♠.",2026-02-12T05:35:56.216Z,177087455621601
"""Connor @ SgqM1BL9TF"" shows a 2♦, 4♦.",2026-02-12T05:35:56.216Z,177087455621600
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T05:35:55.363Z,177087455536300
"""Connor @ SgqM1BL9TF"" bets 5",2026-02-12T05:35:53.740Z,177087455374000
"River: 5♥, 3♥, 6♦, 10♥ [J♣]",2026-02-12T05:35:39.433Z,177087453943300
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:35:38.598Z,177087453859800
"""Megan @ YhjZMT3yjF"" calls 325",2026-02-12T05:35:28.188Z,177087452818800
"""Connor @ SgqM1BL9TF"" bets 325",2026-02-12T05:35:16.420Z,177087451642000
"Turn: 5♥, 3♥, 6♦ [10♥]",2026-02-12T05:35:10.274Z,177087451027400
"""Will @ AVS4WBKGHg"" folds",2026-02-12T05:35:09.425Z,177087450942500
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T05:35:08.537Z,177087450853700
"""Ian @ yrSbbM5VuT"" calls 100",2026-02-12T05:35:07.625Z,177087450762500
"""Megan @ YhjZMT3yjF"" calls 100",2026-02-12T05:34:52.960Z,177087449296000
"""Connor @ SgqM1BL9TF"" bets 100",2026-02-12T05:34:48.968Z,177087448896800
"Flop:  [5♥, 3♥, 6♦]",2026-02-12T05:34:32.601Z,177087447260100
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T05:34:31.793Z,177087447179300
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T05:34:28.707Z,177087446870700
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T05:34:27.825Z,177087446782500
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T05:34:24.144Z,177087446414400
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T05:34:21.587Z,177087446158700
"""Megan @ YhjZMT3yjF"" posts a big blind of 5",2026-02-12T05:34:14.840Z,177087445484008
"""Connor @ SgqM1BL9TF"" posts a small blind of 2",2026-02-12T05:34:14.840Z,177087445484007
"Your hand is 8♦, 8♠",2026-02-12T05:34:14.840Z,177087445484002
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (2606) | #2 ""Peter @ YOLNz3ZCNR"" (1695) | #3 ""Will @ AVS4WBKGHg"" (442) | #6 ""Connor @ SgqM1BL9TF"" (772) | #8 ""Megan @ YhjZMT3yjF"" (485)",2026-02-12T05:34:14.840Z,177087445484001
"-- starting hand #91 (id: 4hxivo3uyt4p)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-12T05:34:14.840Z,177087445484000
"-- ending hand #90 --",2026-02-12T05:34:11.917Z,177087445191702
"""Connor @ SgqM1BL9TF"" collected 172 from pot",2026-02-12T05:34:11.917Z,177087445191701
"Uncalled bet of 50 returned to ""Connor @ SgqM1BL9TF""",2026-02-12T05:34:11.917Z,177087445191700
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T05:34:11.078Z,177087445107800
"""Connor @ SgqM1BL9TF"" bets 50",2026-02-12T05:34:02.600Z,177087444260000
"River: 2♠, 6♣, 2♦, 8♣ [9♠]",2026-02-12T05:33:57.171Z,177087443717100
"""Ian @ yrSbbM5VuT"" calls 60",2026-02-12T05:33:56.368Z,177087443636800
"""Connor @ SgqM1BL9TF"" bets 60",2026-02-12T05:33:47.516Z,177087442751600
"Turn: 2♠, 6♣, 2♦ [8♣]",2026-02-12T05:33:42.046Z,177087442204600
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T05:33:41.236Z,177087442123600
"""Connor @ SgqM1BL9TF"" calls 15",2026-02-12T05:33:37.885Z,177087441788500
